text,label
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes.,0
Thank you for subscribing to The Daily Tech Newsletter. Here is your summary of top cybersecurity articles for this week.,0
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment?",0
Your Amazon package with order ID #9384729 has been delivered to your front porch. Thank you for shopping with us. Reference ID: 507446.,0
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment?",0
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app. Reference ID: 701866.,0
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 681697.",0
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept Case Ticket #63075.",1
Netflix Warning: Your monthly subscription payment failed and your account is scheduled for cancellation today. Update your billing credit card details immediately: http://netflix-billing-update.top/account Case Ticket #67544.,1
Your bank statement for the period ending August 2026 is now available to download inside your official banking mobile app. Reference ID: 689171.,0
HR Department Alert: All employees must review the mandatory updated salary and bonus schedule for 2026. Enter your corporate network login and password: http://corporate-payroll-login.xyz,1
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required. Reference ID: 749358.,0
Cryptocurrency Alert: MetaMask wallet security compromise detected. Sync your 12-word secret recovery seed phrase immediately to avoid loss of funds: http://metamask-seed-validation.xyz,1
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes.,0
"Hi Team, please find attached the meeting minutes and agenda for our weekly sprint review on Tuesday. Reference ID: 124993.",0
SMS Warning: Your package cannot be delivered due to missing house number and an unpaid customs fee of $2.99. Pay and update address within 12 hours: http://usps-parcel-tracking-fee.click/redelivery Case Ticket #99390.,1
Cryptocurrency Alert: MetaMask wallet security compromise detected. Sync your 12-word secret recovery seed phrase immediately to avoid loss of funds: http://metamask-seed-validation.xyz,1
Your Amazon package with order ID #9384729 has been delivered to your front porch. Thank you for shopping with us.,0
Your WhatsApp account will be deleted within 24 hours due to violation of service terms. Confirm your phone number and security pin here: http://whatsapp-verification-service.tk,1
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required.,0
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment?",0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 510320.,0
"You have received a direct deposit of $4,500.00. Click here to confirm your banking credentials and accept funds: http://instant-cash-transfer.xyz/accept Case Ticket #46639.",1
HR Department Alert: All employees must review the mandatory updated salary and bonus schedule for 2026. Enter your corporate network login and password: http://corporate-payroll-login.xyz,1
Netflix Warning: Your monthly subscription payment failed and your account is scheduled for cancellation today. Update your billing credit card details immediately: http://netflix-billing-update.top/account,1
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting.",0
The project repository pull request #142 'Fix memory leak in buffer pool' has been merged into main.,0
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point. Reference ID: 714391.,0
"FINAL NOTICE: IRS Tax Refund of $3,850.00 is pending. You have 24 hours to confirm your Social Security Number and direct deposit bank details to receive funds: http://irs-refund-portal.click/claim",1
"Your flight ticket for AI-302 to San Francisco is confirmed. Terminal 3, Gate 42. Check-in opens 24 hours prior.",0
Your Google Calendar reminder: Team Retrospective starts in 15 minutes in Room B2. Reference ID: 340047.,0
Your Swiggy order has been picked up and is on its way. Estimated arrival time: 25 minutes. Reference ID: 842640.,0
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert. Reference ID: 267575.",0
"Hi, just following up on the invoice #8392. Could your finance department confirm receipt of the payment? Reference ID: 888171.",0
"Your flight ticket for AI-302 to San Francisco is confirmed. Terminal 3, Gate 42. Check-in opens 24 hours prior. Reference ID: 315569.",0
"Dear customer, your electricity bill of $84.50 for the month of August has been paid successfully. Receipt #93840.",0
"Hi John, hope you had a great weekend. Let's touch base regarding the Q3 roadmap after the standup meeting. Reference ID: 392042.",0
HR Department Alert: All employees must review the mandatory updated salary and bonus schedule for 2026. Enter your corporate network login and password: http://corporate-payroll-login.xyz,1
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login",1
HR Department Alert: All employees must review the mandatory updated salary and bonus schedule for 2026. Enter your corporate network login and password: http://corporate-payroll-login.xyz,1
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes. Reference ID: 953922.",0
"Dear Student, the semester exam schedule has been published on the university portal. Please verify your subject codes.",0
Your Amazon package with order ID #9384729 has been delivered to your front porch. Thank you for shopping with us. Reference ID: 998632.,0
ALERT: Your SIM card is being swapped by an unauthorized user. Enter the OTP sent to your phone right now on http://sim-swap-security.tk to cancel the request.,1
URGENT NOTICE from IT Helpdesk: Your Office 365 mailbox is 99% full and will stop receiving emails today. Click here to upgrade storage and re-authenticate your password immediately: http://office365-helpdesk-upgrade.top,1
"Dear Customer, your KYC details have expired. Your bank account will be blocked by midnight. Complete e-KYC immediately by entering PAN and Aadhaar: http://online-kyc-update.tk Case Ticket #15316.",1
"ALERT: Your Wells Fargo debit card has been locked! Unauthorized transaction of $1,429.00 detected. Click here immediately to cancel the charge: http://192.168.1.50/wellsfargo/cancel-tx",1
"Dear Customer, your KYC details have expired. Your bank account will be blocked by midnight. Complete e-KYC immediately by entering PAN and Aadhaar: http://online-kyc-update.tk Case Ticket #74166.",1
Your Uber driver is arriving in a Silver Toyota Camry (License: 7XYZ89). Please meet them at the pickup point. Reference ID: 181447.,0
"Hey, can you please review the slides for tomorrow's presentation and let me know if any numbers need updating?",0
Netflix: We have updated our Terms of Use to better explain how our recommendations work. No action required. Reference ID: 442485.,0
"Security Alert: A new sign-in was detected on your Windows PC from Chrome browser. If this was you, you can ignore this alert.",0
"Dear PayPal User, We detected an unauthorized login attempt from Russia. Your account is temporarily restricted. Update your password and credit card details now: http://paypal-resolution-center.xyz/login Case Ticket #87941.",1
Cryptocurrency Alert: MetaMask wallet security compromise detected. Sync your 12-word secret recovery seed phrase immediately to avoid loss of funds: http://metamask-seed-validation.xyz,1
"FINAL NOTICE: IRS Tax Refund of $3,850.00 is pending. You have 24 hours to confirm your Social Security Number and direct deposit bank details to receive funds: http://irs-refund-portal.click/claim",1
